course_id,course_credit,prereqdescription,career,equivalent_course_description,term,session,subject,catalogue,title,location_description,course_name,
10105,4,Reserve BCEE,GRAD,,Summer 2025,6H1,ENGR,6281,MODELING TURBULENT FLOWS,Sir George Williams Campus,Please see GRAD Calendar,
10105,4,Reserve BCEE,GRAD,,Winter 2024,13W,ENGR,6281,MODELING TURBULENT FLOWS,Sir George Williams Campus,Please see GRAD Calendar,
10105,4,Reserve BCEE,GRAD,,Winter 2025,13W,ENGR,6281,MODELING TURBULENT FLOWS,Sir George Williams Campus,Please see GRAD Calendar,
10105,4,Reserve BCEE,GRAD,,Winter 2026,13W,ENGR,6281,MODELING TURBULENT FLOWS,Sir George Williams Campus,Please see GRAD Calendar,
10106,4,,GRAD,,Fall 2024,13W,ENGR,6291,RHEOLOGY,Sir George Williams Campus,Please see GRAD Calendar,
10106,4,,GRAD,,Fall 2025,13W,ENGR,6291,RHEOLOGY,Sir George Williams Campus,Please see GRAD Calendar,
10110,4,"For students enrolled in the Master of Engineering in Mechanical Engineering, Co-op Mechanical Engineering, Aerospace Engineering, or Co-op Aerospace Engineering programs",GRAD,,Fall 2024,13W,ENGR,6311,VIBRATION/MACHINE+STRUCTURES,Sir George Williams Campus,Please see GRAD Calendar,
10110,4,"For students enrolled in the Master of Engineering in Mechanical Engineering, Co-op Mechanical Engineering, Aerospace Engineering, or Co-op Aerospace Engineering programs",GRAD,,Fall 2025,13W,ENGR,6311,VIBRATION/MACHINE+STRUCTURES,Sir George Williams Campus,Please see GRAD Calendar,
10110,4,"For students enrolled in the Master of Engineering in Mechanical Engineering, Co-op Mechanical Engineering, Aerospace Engineering, or Co-op Aerospace Engineering programs",GRAD,,Summer 2024,6H1,ENGR,6311,VIBRATION/MACHINE+STRUCTURES,Sir George Williams Campus,Please see GRAD Calendar,
10110,4,"For students enrolled in the Master of Engineering in Mechanical Engineering, Co-op Mechanical Engineering, Aerospace Engineering, or Co-op Aerospace Engineering programs",GRAD,,Summer 2025,6H1,ENGR,6311,VIBRATION/MACHINE+STRUCTURES,Sir George Williams Campus,Please see GRAD Calendar,
10110,4,"For students enrolled in the Master of Engineering in Mechanical Engineering, Co-op Mechanical Engineering, Aerospace Engineering, or Co-op Aerospace Engineering programs",GRAD,,Winter 2024,13W,ENGR,6311,VIBRATION/MACHINE+STRUCTURES,Sir George Williams Campus,Please see GRAD Calendar,
10110,4,"For students enrolled in the Master of Engineering in Mechanical Engineering, Co-op Mechanical Engineering, Aerospace Engineering, or Co-op Aerospace Engineering programs",GRAD,,Winter 2025,13W,ENGR,6311,VIBRATION/MACHINE+STRUCTURES,Sir George Williams Campus,Please see GRAD Calendar,
10110,4,"For students enrolled in the Master of Engineering in Mechanical Engineering, Co-op Mechanical Engineering, Aerospace Engineering, or Co-op Aerospace Engineering programs",GRAD,,Winter 2026,13W,ENGR,6311,VIBRATION/MACHINE+STRUCTURES,Sir George Williams Campus,Please see GRAD Calendar,
40635,4,This class is reserved for MECH and AERO students,GRAD,,Summer 2024,6H2,ENGR,6371,MICROMECHATRONIC SYST./APPL.,Sir George Williams Campus,Please see GRAD Calendar,
40635,4,This class is reserved for MECH and AERO students,GRAD,,Summer 2025,6H2,ENGR,6371,MICROMECHATRONIC SYST./APPL.,Sir George Williams Campus,Please see GRAD Calendar,
40635,4,This class is reserved for MECH and AERO students,GRAD,,Winter 2024,13W,ENGR,6371,MICROMECHATRONIC SYST./APPL.,Sir George Williams Campus,Please see GRAD Calendar,
40635,4,This class is reserved for MECH and AERO students,GRAD,,Winter 2025,13W,ENGR,6371,MICROMECHATRONIC SYST./APPL.,Sir George Williams Campus,Please see GRAD Calendar,
40635,4,This class is reserved for MECH and AERO students,GRAD,,Winter 2026,13W,ENGR,6371,MICROMECHATRONIC SYST./APPL.,Sir George Williams Campus,Please see GRAD Calendar,
10125,4,,GRAD,,Fall 2024,13W,ENGR,6411,ROBOTICS I: MECHANICS,Sir George Williams Campus,Please see GRAD Calendar,
10125,4,,GRAD,,Fall 2025,13W,ENGR,6411,ROBOTICS I: MECHANICS,Sir George Williams Campus,Please see GRAD Calendar,
10125,4,,GRAD,,Winter 2024,13W,ENGR,6411,ROBOTICS I: MECHANICS,Sir George Williams Campus,Please see GRAD Calendar,
10125,4,,GRAD,,Winter 2025,13W,ENGR,6411,ROBOTICS I: MECHANICS,Sir George Williams Campus,Please see GRAD Calendar,
10125,4,,GRAD,,Winter 2026,13W,ENGR,6411,ROBOTICS I: MECHANICS,Sir George Williams Campus,Please see GRAD Calendar,
49330,4,This course is reserved for ECE students only.,GRAD,,Fall 2024,13W,ENGR,6412,AUTONOMY FOR MOBILE ROBOTS,Sir George Williams Campus,Please see GRAD Calendar,
49330,4,This course is reserved for ECE students only.,GRAD,,Fall 2025,13W,ENGR,6412,AUTONOMY FOR MOBILE ROBOTS,Sir George Williams Campus,Please see GRAD Calendar,
49330,4,This course is reserved for ECE students only.,GRAD,,Winter 2024,13W,ENGR,6412,AUTONOMY FOR MOBILE ROBOTS,Sir George Williams Campus,Please see GRAD Calendar,
49330,4,This course is reserved for ECE students only.,GRAD,,Winter 2025,13W,ENGR,6412,AUTONOMY FOR MOBILE ROBOTS,Sir George Williams Campus,Please see GRAD Calendar,
49330,4,This course is reserved for ECE students only.,GRAD,,Winter 2026,13W,ENGR,6412,AUTONOMY FOR MOBILE ROBOTS,Sir George Williams Campus,Please see GRAD Calendar,
10128,4,This class is reserved for MECH and AERO students,GRAD,,Fall 2024,13W,ENGR,6421,"STANDARDS,REGS+CERTIFICATION",Sir George Williams Campus,Please see GRAD Calendar,
10128,4,This class is reserved for MECH and AERO students,GRAD,,Fall 2025,13W,ENGR,6421,"STANDARDS,REGS+CERTIFICATION",Sir George Williams Campus,Please see GRAD Calendar,
10128,4,This class is reserved for MECH and AERO students,GRAD,,Summer 2024,6H1,ENGR,6421,"STANDARDS,REGS+CERTIFICATION",Sir George Williams Campus,Please see GRAD Calendar,
10128,4,This class is reserved for MECH and AERO students,GRAD,,Summer 2025,6H1,ENGR,6421,"STANDARDS,REGS+CERTIFICATION",Sir George Williams Campus,Please see GRAD Calendar,
40637,4,,GRAD,,Fall 2024,13W,ENGR,6461,AVIONIC NAVIG. SYSTEMS,Sir George Williams Campus,Please see GRAD Calendar,
40637,4,,GRAD,,Fall 2025,13W,ENGR,6461,AVIONIC NAVIG. SYSTEMS,Sir George Williams Campus,Please see GRAD Calendar,
10134,4,   Course Prerequisite: ENGR6461,GRAD,,Winter 2024,13W,ENGR,6471,INTER. OF AVIONIC SYSTEMS,Sir George Williams Campus,Please see GRAD Calendar,
10134,4,   Course Prerequisite: ENGR6461,GRAD,,Winter 2025,13W,ENGR,6471,INTER. OF AVIONIC SYSTEMS,Sir George Williams Campus,Please see GRAD Calendar,
10134,4,   Course Prerequisite: ENGR6461,GRAD,,Winter 2026,13W,ENGR,6471,INTER. OF AVIONIC SYSTEMS,Sir George Williams Campus,Please see GRAD Calendar,
40638,4,   Never Taken/Not Registered: BCEE452,GRAD,,Fall 2024,13W,ENGR,6511,FUNDAMENTALS OF FINITE ELEMENT ANALYSIS OF STRUCTURES,Sir George Williams Campus,Please see GRAD Calendar,
40638,4,   Never Taken/Not Registered: BCEE452,GRAD,,Fall 2025,13W,ENGR,6511,FUNDAMENTALS OF FINITE ELEMENT ANALYSIS OF STRUCTURES,Sir George Williams Campus,Please see GRAD Calendar,
40639,4,   Never Taken/Not Registered: BCEE455,GRAD,,Winter 2024,13W,ENGR,6581,INTRO TO STRUCTURAL DYNAMICS,Sir George Williams Campus,Please see GRAD Calendar,
40639,4,   Never Taken/Not Registered: BCEE455,GRAD,,Winter 2025,13W,ENGR,6581,INTRO TO STRUCTURAL DYNAMICS,Sir George Williams Campus,Please see GRAD Calendar,
40639,4,   Never Taken/Not Registered: BCEE455,GRAD,,Winter 2026,13W,ENGR,6581,INTRO TO STRUCTURAL DYNAMICS,Sir George Williams Campus,Please see GRAD Calendar,
10160,4,Reserve BCEE,GRAD,,Summer 2024,6H2,ENGR,6811,ENERGY RES: CONVEN.+RENEWBL.,Sir George Williams Campus,Please see GRAD Calendar,
10160,4,Reserve BCEE,GRAD,,Summer 2025,6H2,ENGR,6811,ENERGY RES: CONVEN.+RENEWBL.,Sir George Williams Campus,Please see GRAD Calendar,
10160,4,Reserve BCEE,GRAD,,Winter 2024,13W,ENGR,6811,ENERGY RES: CONVEN.+RENEWBL.,Sir George Williams Campus,Please see GRAD Calendar,
10160,4,Reserve BCEE,GRAD,,Winter 2025,13W,ENGR,6811,ENERGY RES: CONVEN.+RENEWBL.,Sir George Williams Campus,Please see GRAD Calendar,
10160,4,Reserve BCEE,GRAD,,Winter 2026,13W,ENGR,6811,ENERGY RES: CONVEN.+RENEWBL.,Sir George Williams Campus,Please see GRAD Calendar,
10176,4,,GRAD,,Fall 2024,13W,ENGR,691,TOPICS IN ENGINEERING I,Sir George Williams Campus,Please see GRAD Calendar,
10176,4,,GRAD,,Fall 2025,13W,ENGR,691,TOPICS IN ENGINEERING I,Sir George Williams Campus,Please see GRAD Calendar,
10176,4,,GRAD,,Winter 2024,13W,ENGR,691,TOPICS IN ENGINEERING I,Sir George Williams Campus,Please see GRAD Calendar,
10176,4,,GRAD,,Winter 2025,13W,ENGR,691,TOPICS IN ENGINEERING I,Sir George Williams Campus,Please see GRAD Calendar,
10176,4,,GRAD,,Winter 2026,13W,ENGR,691,TOPICS IN ENGINEERING I,Sir George Williams Campus,Please see GRAD Calendar,
49033,1,,GRAD,,Fall 2024,13W,ENGR,692,Case Study and Report,Sir George Williams Campus,Please see GRAD Calendar,
49033,1,,GRAD,,Fall 2025,13W,ENGR,692,Case Study and Report,Sir George Williams Campus,Please see GRAD Calendar,
49033,1,,GRAD,,Summer 2024,6H1,ENGR,692,Case Study and Report,Sir George Williams Campus,Please see GRAD Calendar,
49033,1,,GRAD,,Summer 2025,6H1,ENGR,692,Case Study and Report,Sir George Williams Campus,Please see GRAD Calendar,
49033,1,,GRAD,,Winter 2024,13W,ENGR,692,Case Study and Report,Sir George Williams Campus,Please see GRAD Calendar,
49033,1,,GRAD,,Winter 2025,13W,ENGR,692,Case Study and Report,Sir George Williams Campus,Please see GRAD Calendar,
49033,1,,GRAD,,Winter 2026,13W,ENGR,692,Case Study and Report,Sir George Williams Campus,Please see GRAD Calendar,
10184,4,,GRAD,,Fall 2024,13W,ENGR,6971,PROJECT AND REPORT I,Sir George Williams Campus,Please see GRAD Calendar,
10184,4,,GRAD,,Fall 2025,13W,ENGR,6971,PROJECT AND REPORT I,Sir George Williams Campus,Please see GRAD Calendar,
10184,4,,GRAD,,Fall/Winter 2024-25,26W,ENGR,6971,PROJECT AND REPORT I,Sir George Williams Campus,Please see GRAD Calendar,
10184,4,,GRAD,,Fall/Winter 2025-26,26W,ENGR,6971,PROJECT AND REPORT I,Sir George Williams Campus,Please see GRAD Calendar,
10184,4,,GRAD,,Summer 2024,6H1,ENGR,6971,PROJECT AND REPORT I,Sir George Williams Campus,Please see GRAD Calendar,
10184,4,,GRAD,,Summer 2025,6H1,ENGR,6971,PROJECT AND REPORT I,Sir George Williams Campus,Please see GRAD Calendar,
10184,4,,GRAD,,Winter 2024,13W,ENGR,6971,PROJECT AND REPORT I,Sir George Williams Campus,Please see GRAD Calendar,
10184,4,,GRAD,,Winter 2025,13W,ENGR,6971,PROJECT AND REPORT I,Sir George Williams Campus,Please see GRAD Calendar,
10184,4,,GRAD,,Winter 2026,13W,ENGR,6971,PROJECT AND REPORT I,Sir George Williams Campus,Please see GRAD Calendar,
10185,4,,GRAD,,Fall 2024,13W,ENGR,6981,PROJECT AND REPORT II,Sir George Williams Campus,Please see GRAD Calendar,
10185,4,,GRAD,,Fall 2025,13W,ENGR,6981,PROJECT AND REPORT II,Sir George Williams Campus,Please see GRAD Calendar,
10185,4,,GRAD,,Fall/Winter 2024-25,26W,ENGR,6981,PROJECT AND REPORT II,Sir George Williams Campus,Please see GRAD Calendar,
